0	0.1
0.00498753	0.1
0.00997506	0.1
0.0149626	0.1
0.0199501	0.1
0.0249377	0.1
0.0299252	0.1
0.0349127	0.1
0.0399002	0.1
0.0448878	0.1
0.0498753	0.1
0.0548628	0.1
0.0598504	0.1
0.0648379	0.1
0.0698254	0.1
0.074813	0.1
0.0798005	0.1
0.084788	0.1
0.0897756	0.1
0.0947631	0.1
0.0997506	0.1
0.104738	0.1
0.109726	0.1
0.114713	0.1
0.119701	0.1
0.124688	0.1
0.129676	0.1
0.134663	0.1
0.139651	0.1
0.144638	0.1
0.149626	0.1
0.154613	0.1
0.159601	0.1
0.164589	0.1
0.169576	0.1
0.174564	0.1
0.179551	0.1
0.184539	0.1
0.189526	0.1
0.194514	0.1
0.199501	0.1
0.204489	0.1
0.209476	0.1
0.214464	0.1
0.219451	0.1
0.224439	0.1
0.229426	0.1
0.234414	0.1
0.239401	0.1
0.244389	0.1
0.249377	0.1
0.254364	0.1
0.259352	0.1
0.264339	0.1
0.269327	0.1
0.274314	0.1
0.279302	0.1
0.284289	0.1
0.289277	0.1
0.294264	0.1
0.299252	0.1
0.304239	0.1
0.309227	0.1
0.314214	0.1
0.319202	0.1
0.32419	0.1
0.329177	0.1
0.334165	0.1
0.339152	0.1
0.34414	0.1
0.349127	0.1
0.354115	0.1
0.359102	0.1
0.36409	0.1
0.369077	0.1
0.374065	0.1
0.379052	0.1
0.38404	0.1
0.389027	0.1
0.394015	0.1
0.399002	0.1
0.40399	0.1
0.408978	0.1
0.413965	0.1
0.418953	0.1
0.42394	0.1
0.428928	0.1
0.433915	0.1
0.438903	0.1
0.44389	0.1
0.448878	0.1
0.453865	0.1
0.458853	0.1
0.46384	0.1
0.468828	0.1
0.473815	0.1
0.478803	0.1
0.483791	0.1
0.488778	0.1
0.493766	0.1
0.498753	0.1
0.503741	0.1
0.508728	0.1
0.513716	0.1
0.518703	0.1
0.523691	0.1
0.528678	0.1
0.533666	0.1
0.538653	0.1
0.543641	0.1
0.548628	0.1
0.553616	0.1
0.558603	0.1
0.563591	0.1
0.568579	0.1
0.573566	0.1
0.578554	0.1
0.583541	0.1
0.588529	0.1
0.593516	0.1
0.598504	0.1
0.603491	0.1
0.608479	0.1
0.613466	0.1
0.618454	0.1
0.623441	0.1
0.628429	0.1
0.633416	0.1
0.638404	0.1
0.643392	0.1
0.648379	0.1
0.653367	0.1
0.658354	0.100001
0.663342	0.100001
0.668329	0.100001
