0	0.0291137
0.00498753	0.0291137
0.00997506	0.0293351
0.0149626	0.0284168
0.0199501	0.0264072
0.0249377	0.024928
0.0299252	0.0240995
0.0349127	0.0235465
0.0399002	0.0231459
0.0448878	0.0228404
0.0498753	0.0225989
0.0548628	0.022403
0.0598504	0.0222405
0.0648379	0.0221035
0.0698254	0.0219864
0.074813	0.0218851
0.0798005	0.0217965
0.084788	0.0217184
0.0897756	0.021649
0.0947631	0.0215869
0.0997506	0.021531
0.104738	0.0214805
0.109726	0.0214345
0.114713	0.0213925
0.119701	0.0213541
0.124688	0.0213186
0.129676	0.0212859
0.134663	0.0212557
0.139651	0.0212275
0.144638	0.0212013
0.149626	0.0211769
0.154613	0.021154
0.159601	0.0211325
0.164589	0.0211123
0.169576	0.0210933
0.174564	0.0210754
0.179551	0.0210585
0.184539	0.0210425
0.189526	0.0210273
0.194514	0.0210129
0.199501	0.0209992
0.204489	0.0209862
0.209476	0.0209738
0.214464	0.0209619
0.219451	0.0209506
0.224439	0.0209399
0.229426	0.0209295
0.234414	0.0209196
0.239401	0.0209101
0.244389	0.020901
0.249377	0.0208923
0.254364	0.0208839
0.259352	0.0208758
0.264339	0.0208681
0.269327	0.0208606
0.274314	0.0208534
0.279302	0.0208464
0.284289	0.0208397
0.289277	0.0208332
0.294264	0.020827
0.299252	0.0208209
0.304239	0.020815
0.309227	0.0208094
0.314214	0.0208039
0.319202	0.0207986
0.32419	0.0207934
0.329177	0.0207884
0.334165	0.0207835
0.339152	0.0207788
0.34414	0.0207742
0.349127	0.0207698
0.354115	0.0207655
0.359102	0.0207613
0.36409	0.0207572
0.369077	0.0207532
0.374065	0.0207493
0.379052	0.0207456
0.38404	0.0207419
0.389027	0.0207383
0.394015	0.0207348
0.399002	0.0207314
0.40399	0.0207281
0.408978	0.0207249
0.413965	0.0207217
0.418953	0.0207186
0.42394	0.0207156
0.428928	0.0207127
0.433915	0.0207098
0.438903	0.020707
0.44389	0.0207042
0.448878	0.0207015
0.453865	0.0206989
0.458853	0.0206964
0.46384	0.0206938
0.468828	0.0206914
0.473815	0.020689
0.478803	0.0206866
0.483791	0.0206843
0.488778	0.020682
0.493766	0.0206798
0.498753	0.0206776
0.503741	0.0206755
0.508728	0.0206734
0.513716	0.0206714
0.518703	0.0206693
0.523691	0.0206674
0.528678	0.0206654
0.533666	0.0206635
0.538653	0.0206617
0.543641	0.0206598
0.548628	0.020658
0.553616	0.0206563
0.558603	0.0206545
0.563591	0.0206528
0.568579	0.0206512
0.573566	0.0206495
0.578554	0.0206479
0.583541	0.0206463
0.588529	0.0206448
0.593516	0.0206432
0.598504	0.0206417
0.603491	0.0206402
0.608479	0.0206388
0.613466	0.0206374
0.618454	0.020636
0.623441	0.0206346
0.628429	0.0206333
0.633416	0.020632
0.638404	0.0206308
0.643392	0.0206296
0.648379	0.0206286
0.653367	0.0206276
0.658354	0.0206268
0.663342	0.0206262
0.668329	0.0206258
0.673317	0.0206258
0.678304	0.0206263
0.683292	0.0206273
0.688279	0.0206293
0.693267	0.0206324
0.698254	0.0206369
0.703242	0.0206435
0.708229	0.0206526
0.713217	0.0206652
0.718204	0.0206821
0.723192	0.0207048
0.72818	0.0207348
0.733167	0.0207741
0.738155	0.0208254
0.743142	0.0208915
0.74813	0.0209764
0.753117	0.0210845
0.758105	0.0212215
0.763092	0.0213938
0.76808	0.0216092
0.773067	0.0218769
0.778055	0.0222074
0.783042	0.0226132
0.78803	0.0231081
0.793017	0.0237082
0.798005	0.0244313
0.802993	0.0252973
0.80798	0.026328
0.812968	0.027547
0.817955	0.0289799
0.822943	0.0306535
0.82793	0.0325959
0.832918	0.0348359
0.837905	0.0374025
0.842893	0.040324
0.84788	0.0436279
0.852868	0.0473392
0.857855	0.0514802
0.862843	0.0560689
0.86783	0.0611184
0.872818	0.0666358
0.877805	0.0726208
0.882793	0.0790654
0.887781	0.0859522
0.892768	0.0932545
0.897756	0.100935
0.902743	0.108947
0.907731	0.117232
0.912718	0.125722
0.917706	0.134339
0.922693	0.142997
0.927681	0.151601
0.932668	0.160052
0.937656	0.168245
0.942643	0.176075
0.947631	0.183434
0.952618	0.190219
0.957606	0.196331
0.962594	0.201678
0.967581	0.206179
0.972569	0.209762
0.977556	0.212371
0.982544	0.213963
0.987531	0.214511
0.992519	0.214007
0.997506	0.212458
1.00249	0.209889
1.00748	0.20634
1.01247	0.201867
1.01746	0.196539
1.02244	0.190439
1.02743	0.183656
1.03242	0.176291
1.03741	0.168447
1.04239	0.160231
1.04738	0.151749
1.05237	0.143108
1.05736	0.134408
1.06234	0.125746
1.06733	0.117208
1.07232	0.108874
1.07731	0.100814
1.08229	0.0930865
1.08728	0.0857408
1.09227	0.0788146
1.09726	0.0723355
1.10224	0.0663212
1.10723	0.0607803
1.11222	0.0557132
1.11721	0.0511126
1.12219	0.0469655
1.12718	0.0432532
1.13217	0.0399531
1.13716	0.0370395
1.14214	0.0344845
1.14713	0.032259
1.15212	0.0303333
1.15711	0.028678
1.16209	0.0272645
1.16708	0.0260653
1.17207	0.0250545
1.17706	0.0242079
1.18204	0.0235034
1.18703	0.022921
1.19202	0.0224424
1.19701	0.0220517
1.202	0.0217347
1.20698	0.0214792
1.21197	0.0212745
1.21696	0.0211115
1.22195	0.0209825
1.22693	0.020881
1.23192	0.0208017
1.23691	0.0207401
1.2419	0.0206925
1.24688	0.0206559
1.25187	0.020628
1.25686	0.0206068
1.26185	0.0205907
1.26683	0.0205787
1.27182	0.0205696
1.27681	0.0205628
1.2818	0.0205578
1.28678	0.020554
1.29177	0.0205512
1.29676	0.0205491
1.30175	0.0205475
1.30673	0.0205462
1.31172	0.0205453
1.31671	0.0205445
1.3217	0.0205439
1.32668	0.0205433
1.33167	0.0205429
1.33666	0.0205425
1.34165	0.0205421
1.34663	0.0205418
1.35162	0.0205414
1.35661	0.0205411
1.3616	0.0205408
1.36658	0.0205405
